iteration,latency_ms
0,4.309916010242887
1,3.409917000681162
2,87.90287500596605
3,5.362666997825727
4,8.732457994483411
5,4.553249993477948
6,75.23145900631789
7,3.9499580016126856
8,5.187417002161965
9,7.5562499987427145
10,80.77695799875073
11,2.3171670036390424
12,2.2324169985949993
13,1.9692499918164685
14,3.142458008369431
15,3.255667004850693
16,2.528749988414347
17,2.4373329943045974
18,87.94295799452811
19,5.132958001922816
20,5.07675000699237
21,3.7187499983701855
22,3.4005000052275136
23,80.92849999957252
24,4.633624994312413
25,4.015917002107017
26,4.347542009782046
27,3.2216249965131283
28,4.35187500261236
29,82.14645899715833
30,3.900541996699758
31,3.5551250039134175
32,2.552874997491017
33,2.6845000102184713
34,2.621207997435704
35,2.214541003922932
36,2.4724159884499386
37,78.12125000054948
38,3.0582920007873327
39,3.111124999122694
40,3.7056250002933666
41,4.507667006691918
42,2.7180830074939877
43,2.4061250005615875
44,83.55954100261442
45,4.227042009006254
46,3.4245419956278056
47,3.2479159999638796
48,3.5740000021178275
49,3.722291992744431
50,79.61437499034218
51,5.810915987240151
52,4.8832079919520766
53,5.023250007070601
54,80.82512501277961
55,12.723958003334701
56,4.017084007500671
57,3.668959005153738
58,3.9453329954994842
59,2.7421249978942797
60,71.23195799067616
61,3.4230419987579808
62,2.335583994863555
63,2.457667011185549
64,2.6245829940307885
65,2.8618750075111166
66,2.424708000035025
67,2.170624997233972
68,1.9863750057993457
69,2.079750003758818
70,79.29112498823088
71,4.30887499533128
72,3.396833999431692
73,2.92583298869431
74,2.9413750016829
75,4.088417001185007
76,82.03820898779668
77,3.459833998931572
78,2.0138340041739866
79,2.0632920059142634
80,2.701000004890375
81,2.1541669993894175
82,2.151749999029562
83,6.418459000997245
84,82.57941700867377
85,5.350000006728806
86,4.947208988596685
87,3.9539999997941777
88,2.858708001440391
89,2.6858750061364844
90,2.59912500041537
91,74.10420800442807
92,2.4774170015007257
93,2.8422920004231855
94,2.276875005918555
95,1.9402080069994554
96,2.0638749992940575
97,1.9854579877573997
98,1.5300420054700226
99,1.5902910090517253
