iteration,latency_ms
0,5.191792006371543
1,3.6525000032270327
2,80.6021669995971
3,7.894750000559725
4,4.598458006512374
5,3.752374992473051
6,4.1000420023920015
7,3.114500010269694
8,2.7218750037718564
9,77.81095900281798
10,5.9006249939557165
11,7.538083009421825
12,87.01012500387151
13,9.780209002201445
14,3.0594590061809868
15,2.646374996402301
16,2.9233749955892563
17,2.192583997384645
18,81.14300000306685
19,8.031624995055608
20,4.3157909967703745
21,3.7787090113852173
22,77.36125000519678
23,5.706374999135733
24,4.074416996445507
25,7.658957998501137
26,91.31645900197327
27,88.62291699915659
28,3.3341660018777475
29,2.5552080041961744
30,2.8624160040635616
31,2.8035410068696365
32,2.9146659944672137
33,2.7443330036476254
34,3.103708993876353
35,2.549790995544754
36,2.3350829869741574
37,80.4597500100499
38,3.2283339969580993
39,6.279833003645763
40,88.90179099398665
41,19.43104199017398
42,84.86758300568908
43,6.170500011648983
44,5.638500006170943
45,5.209374998230487
46,5.969582998659462
47,72.09266599966213
48,4.074124997714534
49,4.152458990574814
50,5.2067500073462725
51,4.602999993949197
52,3.0565000051865354
53,84.66854099242482
54,12.078333005774766
55,94.01562499988358
56,4.826958000194281
57,4.196416004560888
58,83.21112500561867
59,6.449041000450961
60,6.678042002022266
61,12.817208000342362
62,7.239208003738895
63,62.64387500414159
64,3.4416669950587675
65,3.9242500060936436
66,3.4009169903583825
67,5.204875007621013
68,7.513208009186201
69,85.93283299705945
70,2.8794170066248626
71,2.5404159969184548
72,2.791874998365529
73,2.2653329942841083
74,2.754999994067475
75,79.80575000692625
76,5.858292002812959
77,3.972916994825937
78,4.026084003271535
79,5.982500006211922
80,4.718916999991052
81,90.20941700146068
82,86.92687499569729
83,8.195791000616737
84,2.5412920076632872
85,2.2374159889295697
86,2.4714580067666247
87,2.221667004050687
88,2.460083007463254
89,2.078958001220599
90,2.505166004993953
91,2.809915997204371
92,70.42754199937917
93,5.476334001286887
94,4.583250003634021
95,5.226708002737723
96,8.578416003729217
97,76.78054099960718
98,4.754749999847263
99,3.5265839978819713
