iteration,latency_ms
0,81.56295800290536
1,80.72879200335592
2,80.7842499925755
3,81.03412500349805
4,81.44037501187995
5,80.53095798823051
6,80.97604099020828
7,79.83020800747909
8,80.57733299210668
9,81.01437499863096
10,81.65125000232365
11,79.81604200904258
12,80.5939580022823
13,81.1531249928521
14,84.2045409954153
15,80.957958009094
16,80.92958299675956
17,80.80308299395256
18,81.49545799824409
19,81.67400000093039
20,81.29099999496248
21,80.06158299394883
22,80.70645898988005
23,80.73733300261665
24,81.04025000648107
25,80.14354199985974
26,80.67066699732095
27,81.05624999734573
28,80.70449999650009
29,81.03133300028276
30,81.21000000392087
31,80.87066699226853
32,80.63104200118687
33,81.45883399993181
34,79.88599999225698
35,81.2337500101421
36,80.41041699470952
37,80.45599999604747
38,79.67929200094659
39,80.52454199059866
40,80.67845799087081
41,80.93629199720453
42,80.3561670036288
43,89.77433299878612
44,85.14620800269768
45,80.89837498846464
46,79.57045799412299
47,84.11574999627192
48,78.8322090083966
49,80.27108300302643
50,82.75558399327565
51,81.44841599278152
52,79.9276670004474
53,81.35462499922141
54,83.10408299439587
55,79.12541698897257
56,80.75933399959467
57,80.34870799747296
58,81.00924998871051
59,83.10933299071621
60,80.44570800848305
61,80.93820798967499
62,81.8942909972975
63,80.49991700681858
64,80.26874999632128
65,89.17429199209437
66,85.32408298924565
67,80.54258300398942
68,80.7507080025971
69,80.92875000147615
70,80.92879100877326
71,81.23641600832343
72,80.24304099672008
73,80.73545800289139
74,81.33420799276792
75,80.12524999503512
76,80.89475000451785
77,80.37674998922739
78,79.62333399336785
79,81.41970798897091
80,80.6202499952633
81,81.44754199020099
82,80.9949999966193
83,80.04604199959431
84,80.72199999878649
85,80.69304100354202
86,80.8041249983944
87,83.63995800027624
88,79.71404099953361
89,85.54208300483879
90,80.35258299787529
91,80.67224999831524
92,80.97274998726789
93,80.43312499648891
94,80.55649999005254
95,80.08012498612516
96,80.96645800105762
97,81.27512500504963
98,89.5351670042146
99,81.19670899759512
