iteration,latency_ms
0,1.2486670020734891
1,1.0920420027105138
2,1.1875829950440675
3,1.0421249899081886
4,1.1170829966431484
5,0.996499991742894
6,1.2134159915149212
7,1.0809169907588512
8,1.1874170013470575
9,1.454458004445769
10,1.0257499961880967
11,2.063624997390434
12,67.86812499922235
13,4.453457993804477
14,1.1638329888228327
15,1.0512090084375814
16,1.1622090096352622
17,0.9666660043876618
18,1.1832500022137538
19,1.0647079907357693
20,1.2778329983120784
21,1.111499994294718
22,1.040292001562193
23,1.3840000028721988
24,1.1495420039864257
25,2.0657919958466664
26,3.6858340026810765
27,78.81916699989233
28,1.512041999376379
29,1.7965000006370246
30,1.5907080087345093
31,1.7484580021118745
32,1.656583001022227
33,1.319082992267795
34,1.3770000077784061
35,1.4073750062379986
36,1.3150830054655671
37,1.6542079974897206
38,4.39520800136961
39,3.4854590048780665
40,5.600083008175716
41,75.09554200805724
42,1.7765829979907721
43,1.3724169984925538
44,1.2951670069014654
45,1.1202909954590723
46,1.1959580006077886
47,1.247292006155476
48,1.3459580077324063
49,1.2778749951394275
50,1.1732919956557453
51,1.4935000072000548
52,1.2207919935462996
53,2.336124991416
54,3.8906660047359765
55,3.8478750066133216
56,1.0376670106779784
57,0.8526250021532178
58,1.0643749992595986
59,0.9492910030530766
60,1.0528749990044162
61,0.9033339883899316
62,1.1850840091938153
63,0.9534999990137294
64,0.9619580087019131
65,1.2372920027701184
66,0.9953340049833059
67,56.525250009144656
68,4.269416996976361
69,4.155333997914568
70,1.4540419942932203
71,1.0835409921128303
72,1.225582993356511
73,1.0563749965513125
74,1.2402909924276173
75,1.4100419939495623
76,1.4782920043217018
77,1.3127499987604097
78,1.1978749971603975
79,1.5230410062940791
80,1.210500005981885
81,2.117583993822336
82,3.8375840085791424
83,72.293625009479
84,1.5727919962955639
85,1.0599579982226714
86,1.1807500122813508
87,1.0135830088984221
88,1.1617080017458647
89,0.9702919924166054
90,1.2486660125432536
91,1.1742079950636253
92,1.1026669963030145
93,1.4990000054240227
94,1.172208008938469
95,2.082666993374005
96,3.8063329993747175
97,3.8548750017071143
98,1.1060830001952127
99,0.9542500047245994
