iteration,latency_ms
0,2.1737499919254333
1,2.175708010327071
2,2.151167005649768
3,2.063833991996944
4,81.4070000051288
5,3.5366250085644424
6,3.4412499953759834
7,2.412542002275586
8,2.1093749965075403
9,2.8565419925143942
10,2.130583001417108
11,2.033500000834465
12,78.13387499481905
13,3.792707997490652
14,4.554208004265092
15,15.088041996932589
16,3.3178340090671554
17,2.125166996847838
18,74.87354200566188
19,2.4957910063676536
20,2.3557920067105442
21,2.630374990985729
22,2.73070800176356
23,3.3468339970568195
24,4.126333995372988
25,3.3285420067841187
26,2.5234579952666536
27,72.58862500020768
28,2.014083001995459
29,4.521834009210579
30,2.1594999998342246
31,3.9653749990975484
32,1.8605000077513978
33,1.485208995291032
34,1.516958000138402
35,1.546166997286491
36,1.9412080000620335
37,1.6935830062720925
38,2.338165999390185
39,78.29674999811687
40,3.7964579969411716
41,2.5821669987635687
42,2.8087919927202165
43,4.861542009166442
44,2.717333991313353
45,2.284749993123114
46,2.1274580067256466
47,78.80166699760593
48,3.282707999460399
49,3.6607910005841404
50,2.3988750035641715
51,5.125165989738889
52,2.8169169963803142
53,2.3057920043356717
54,82.89941700058989
55,5.596832997980528
56,4.269124998245388
57,3.283583006123081
58,3.692333004437387
59,84.27025000855792
60,3.9367920107906684
61,1.7646249907556921
62,2.6100830000359565
63,1.8856249953387305
64,1.773707990651019
65,3.8176249945536256
66,2.1840420085936785
67,2.0183750020805746
68,80.95258400135208
69,3.4454580018064007
70,2.617582998936996
71,2.4362499971175566
72,2.8437919972930104
73,2.268917000037618
74,3.2856250036275014
75,1.9452090054983273
76,2.466165999067016
77,2.1854170045116916
78,2.9228339990368113
79,2.26695800665766
80,70.27595800173003
81,4.463540986762382
82,2.9784579965053126
83,4.754250010591932
84,3.1529169937130064
85,5.348415987100452
86,80.12370800133795
87,4.204333003144711
88,3.5244999889982864
89,6.18608298827894
90,3.017167007783428
91,2.6220830040983856
92,2.873042001738213
93,4.195875008008443
94,2.886291011236608
95,64.88083300064318
96,3.261749996454455
97,2.191041989135556
98,2.041749990894459
99,1.697917003184557
