iteration,latency_ms
0,97.5385420024395
1,103.26104100386146
2,85.82750000641681
3,92.96558400092181
4,97.94770799635444
5,112.6424579997547
6,95.91883300163317
7,105.84495899092872
8,94.91762499965262
9,105.31916600302793
10,87.2601669980213
11,99.41733299638145
12,109.6940420102328
13,183.17137499980163
14,87.8660839953227
15,41.17508300987538
16,162.9092090006452
17,39.29475000768434
18,86.43420798762236
19,95.88966699084267
20,92.27295899472665
21,106.23954198672436
22,484.12933299550787
23,111.35058400395792
24,106.85141700378153
25,104.11708398896735
26,98.86316698975861
27,94.54812500916887
28,96.62162500899285
29,104.00837499764748
30,89.29412499128375
31,88.86870800051838
32,40.79758300213143
33,159.05724999902304
34,97.77412499533966
35,37.72629200830124
36,88.13762498903088
37,197.5251669937279
38,101.99954199197236
39,111.65941599756479
40,97.9313749994617
41,171.1080000095535
42,105.51733399915975
43,102.31250000651926
44,95.34245901159011
45,106.88066699367482
46,299.5412500022212
47,108.37741699651815
48,118.85883299692068
49,102.37279199645855
50,152.99299999605864
51,39.20908299915027
52,91.67858299042564
53,105.73612499865703
54,97.02579201257322
55,88.33908299857285
56,95.45529200113378
57,90.30458300549071
58,39.23791699344292
59,169.32895900390577
60,183.5684580000816
61,117.29791598918382
62,96.06479200010654
63,87.82595800585113
64,40.233874999103136
65,97.92537499743048
66,97.40920799958985
67,95.70004099805374
68,105.41337500035297
69,94.36979200108908
70,368.5955419932725
71,111.04870800045319
72,88.12316700641531
73,41.43141699023545
74,93.93341600662097
75,104.55099999671802
76,170.8366659877356
77,105.26062500139233
78,117.27237500599585
79,100.55270898737945
80,94.9391670001205
81,104.03162500006147
82,94.92566699918825
83,94.2030410078587
84,88.32075000100303
85,88.10208299837541
86,48.14891699061263
87,93.32804199948441
88,93.49383300286718
89,88.64724999875762
90,87.65250000578817
91,92.5568749953527
92,42.59033300331794
93,88.19366699026432
94,270.8512920071371
95,128.94220800080802
96,88.16187499905936
97,90.29279201058671
98,89.36095800891053
99,41.22625000309199
