iteration,latency_ms
0,0.9173329890472814
1,1.0470409906702116
2,0.9325419960077852
3,0.8435829950030893
4,0.7904160011094064
5,0.8668749942444265
6,0.8457500080112368
7,0.8217089925892651
8,0.847167000756599
9,0.8163329912349582
10,0.8176250121323392
11,0.8516249945387244
12,0.7534160104114562
13,0.8312919962918386
14,1.0857909946935251
15,0.8188749925466254
16,0.8217080030590296
17,0.8607500058133155
18,0.742582997190766
19,0.8564999880036339
20,0.8767920080572367
21,0.9256250050384551
22,0.9179589978884906
23,0.8811659936327487
24,0.81291698734276
25,0.8659999875817448
26,0.8592920057708398
27,0.9273330069845542
28,0.8704579959157854
29,0.8044169953791425
30,0.8383340027648956
31,62.64645900228061
32,1.32862500322517
33,0.8869169978424907
34,0.8841670060064644
35,0.9439170098630711
36,0.9330829925602302
37,0.9368749888380989
38,0.968041000305675
39,0.9569579997332767
40,0.9227080008713529
41,0.8187079947674647
42,0.9156250016530976
43,0.9825419983826578
44,0.8168330095941201
45,0.8731249981792644
46,0.8320000051753595
47,0.7994580082595348
48,0.8959169936133549
49,0.9163750073639676
50,0.8161659934557974
51,0.8182080055121332
52,0.8367499976884574
53,0.7831249968148768
54,0.8515840017935261
55,0.8600830042269081
56,0.919541998882778
57,0.8856250060489401
58,0.8841250091791153
59,0.8810410072328523
60,0.8893750054994598
61,0.885583009221591
62,0.8442499965894967
63,0.8817080088192597
64,0.8267910016002133
65,0.9401249990332872
66,0.8829169964883476
67,0.90395899314899
68,0.7788330112816766
69,0.8278330060420558
70,0.8545420132577419
71,0.825958006316796
72,0.8703329949639738
73,0.8906250004656613
74,0.7840000034775585
75,0.7896659953985363
76,62.71112499234732
77,1.7195830005221069
78,2.34958301007282
79,2.213291998486966
80,1.2542920012492687
81,0.9927920036716387
82,1.0175000061281025
83,0.9554999996908009
84,0.9426670003449544
85,1.0207919985987246
86,0.9152080019703135
87,1.0249159968225285
88,0.9021250007208437
89,0.9656670008553192
90,1.020832991343923
91,1.004250007099472
92,1.1385830002836883
93,1.0202920093433931
94,1.0325840121367946
95,1.2002090079477057
96,1.177999991341494
97,1.0643749992595986
98,1.057750007021241
99,0.9147500095423311
