iteration,latency_ms
0,331.87208299932536
1,307.01824999414384
2,290.4848329926608
3,294.7510000085458
4,299.9842080025701
5,320.1753750036005
6,283.9944169973023
7,314.270792005118
8,284.01691699400544
9,284.3721670069499
10,368.4679580037482
11,307.1230000059586
12,307.27179200039245
13,307.67895800818224
14,307.07670899573714
15,306.3773339963518
16,307.7322919998551
17,308.6052500002552
18,305.5726659949869
19,820.2791249932488
20,305.9670829970855
21,409.6282909886213
22,357.28299999027513
23,360.5297500034794
24,410.50954200909473
25,309.88541700935457
26,302.42004100000486
27,307.0082089980133
28,308.10850000125356
29,306.71879200963303
30,284.47887500806246
31,330.82783299323637
32,306.86250000144355
33,306.91708299855236
34,285.0298749981448
35,330.0751670030877
36,307.69695799972396
37,306.62487501103897
38,285.4579170088982
39,328.74012499814853
40,306.3657919992693
41,308.58345799788367
42,408.1013749964768
43,296.16349999560043
44,304.33650000486523
45,423.99216700869147
46,306.802000006428
47,303.65754100785125
48,298.85666600603145
49,319.2857499961974
50,329.05470801051706
51,378.48241699975915
52,316.2057500012452
53,284.44037499139085
54,284.8013750044629
55,352.3345419962425
56,285.449333008728
57,284.9273330066353
58,351.3942080026027
59,306.9280420022551
60,308.683082999778
61,306.0061249998398
62,284.0355000080308
63,330.47933400666807
64,307.37541599955875
65,409.4729170028586
66,327.70537499163765
67,388.992332998896
68,409.633458009921
69,409.45358300814405
70,307.2229579993291
71,307.8924590081442
72,307.28933300997596
73,308.2365000009304
74,303.6132080014795
75,285.0345839979127
76,331.3199580006767
77,307.20495799323544
78,306.81449999974575
79,308.4132910007611
80,306.2037500058068
81,285.65350000280887
82,284.8989580088528
83,285.15070900903083
84,373.0131670017727
85,308.3250829949975
86,306.97849999705795
87,306.3709169946378
88,409.5952500065323
89,364.4402909994824
90,387.8135410050163
91,379.2281250061933
92,333.0134999996517
93,407.8715409996221
94,313.94100000034086
95,345.7092919998104
96,335.41891700588167
97,409.51708299689926
98,298.72045799857005
99,284.4585830025608
