iteration,latency_ms
0,0.7937079935800284
1,0.8357500046258792
2,0.8499999967170879
3,0.7868329994380474
4,0.7519999926444143
5,0.8312919962918386
6,0.8737499883864075
7,0.8592079975642264
8,0.807167001767084
9,0.8123339939629659
10,0.885208006366156
11,0.909417009097524
12,0.9034169925143942
13,0.8739170007174835
14,0.8370840077986941
15,0.9949999948730692
16,0.8390410075662658
17,0.9187079995172098
18,0.9087920043384656
19,0.938207987928763
20,0.8831250015646219
21,0.8725829975446686
22,0.9265419939765707
23,0.9198750049108639
24,0.9429579949937761
25,0.8603329915786162
26,0.9158750035567209
27,0.8942499989643693
28,0.8992079965537414
29,0.9829999908106402
30,0.8432500035269186
31,0.8483749988954514
32,0.8930000039981678
33,0.8565000025555491
34,0.8367499976884574
35,0.8574999956181273
36,0.8545830060029402
37,0.8328340045409277
38,0.8241670002462342
39,0.8197080023819581
40,0.8547079924028367
41,0.9517500002402812
42,0.9022080048453063
43,0.7804170018061996
44,0.8114999945973977
45,0.8585420000599697
46,0.9332079935120419
47,1.0152080067200586
48,2.057499994407408
49,0.7983329996932298
50,0.7493750017601997
51,0.7202499982668087
52,0.7270829955814406
53,0.7792079995851964
54,0.8162919984897599
55,0.8550839993404225
56,0.8640000014565885
57,0.8664999913889915
58,0.9270409937016666
59,0.8210420055547729
60,0.7935000030556694
61,0.8268329984275624
62,0.8219579904107377
63,0.8649579976918176
64,1.0199170064879581
65,0.8735410083318129
66,0.8717500022612512
67,0.7689170015510172
68,0.7557079952675849
69,0.7445420051226392
70,0.7356669957516715
71,0.7812500116415322
72,0.7578750082757324
73,0.7462089997716248
74,0.7527080015279353
75,0.8157909906003624
76,0.836499995784834
77,0.8178339921869338
78,0.799166999058798
79,0.880124993273057
80,0.8458329975837842
81,0.8719579927856103
82,0.8333330042660236
83,0.8016249921638519
84,0.8289999968837947
85,0.7791249954607338
86,0.8052500052144751
87,1.8182499916292727
88,0.8136250107781962
89,0.8572500082664192
90,0.8426669955952093
91,0.854375000926666
92,0.7325830083573237
93,0.748499995097518
94,0.7576669886475429
95,0.7598750089528039
96,0.7622090051881969
97,0.8036670042201877
98,0.8350419957423583
99,0.8436670032097027
