iteration,latency_ms
0,3.616999994846992
1,2.718790987273678
2,3.0361250101123005
3,3.92791599733755
4,3.6306660040281713
5,3.458916995441541
6,86.52258399524726
7,7.100040995283052
8,5.352166001102887
9,85.19129100022838
10,4.421999998157844
11,3.4852079988922924
12,3.0237080063670874
13,3.448375005973503
14,4.277125000953674
15,84.9376249971101
16,4.021625005407259
17,2.8932089917361736
18,3.1452920084120706
19,3.3562919998075813
20,2.7970410010311753
21,2.5961670035030693
22,75.24049999483395
23,5.233874995610677
24,3.833541995845735
25,4.181666998192668
26,4.406541993375868
27,3.6221250047674403
28,83.27729100710712
29,12.53466701018624
30,6.154084010631777
31,84.5638750033686
32,5.1488750032149255
33,4.86066700250376
34,3.8730840024072677
35,77.78879199759103
36,4.781583993462846
37,3.980875000706874
38,3.650458005722612
39,4.745375001220964
40,89.23654200043529
41,5.508208996616304
42,4.255541993188672
43,86.01804100908339
44,6.0952920030104
45,5.832499999087304
46,3.994208003859967
47,87.94587499869522
48,5.436416991869919
49,7.340875003137626
50,80.16666700132191
51,9.910916996886954
52,3.165417001582682
53,2.672250004252419
54,3.4987500112038106
55,6.7342080001253635
56,76.95487499586307
57,4.88195801153779
58,4.08699999388773
59,3.1745829910505563
60,3.6594999983208254
61,5.371040999307297
62,3.630082996096462
63,2.2651670005870983
64,72.74316700932104
65,9.609874992747791
66,8.122416998958215
67,4.695875002653338
68,82.25799999490846
69,5.439749991637655
70,5.323375007719733
71,5.2751670009456575
72,80.74837499589194
73,5.606499995337799
74,5.367040997953154
75,4.736167000373825
76,5.436125007690862
77,70.50945900846273
78,5.832333001308143
79,3.045459001441486
80,3.1104579975362867
81,2.1981669997330755
82,2.7647920069284737
83,5.194249999476597
84,2.512916995328851
85,83.11666701047216
86,5.300167002133094
87,3.8639169943053275
88,4.961667000316083
89,4.271915997378528
90,4.638500002329238
91,74.61070899444167
92,4.9161250062752515
93,8.866417003446259
94,4.2068750044563785
95,3.0063339945627376
96,2.86716700065881
97,3.7440830055857077
98,70.21783299569506
99,2.5997500051744282
