iteration,latency_ms
0,83.84183299494907
1,91.9736250070855
2,82.76437499444
3,82.85545799299143
4,83.08466699963901
5,82.82262500142679
6,83.27566699881572
7,83.21033399261069
8,83.39991599495988
9,82.69537500746083
10,82.01787500001956
11,81.09295899339486
12,81.78629200847354
13,81.9434589939192
14,84.95741699880455
15,82.66016699781176
16,82.11458400182892
17,82.06562499981374
18,81.86533401021734
19,82.07162500184495
20,83.28462499775924
21,82.75212500302587
22,83.20875000208616
23,82.31195900589228
24,82.37254100095015
25,82.63616700423881
26,82.20266598800663
27,82.09274998807814
28,81.95904099557083
29,83.06562500365544
30,82.49824999074917
31,82.99020800041035
32,81.97641700098757
33,81.95100000011735
34,82.65637500153389
35,81.94495800125878
36,83.75345800595824
37,82.81370799522847
38,82.2737089911243
39,82.1471250092145
40,82.40537501114886
41,82.9914159985492
42,82.36816700082272
43,83.0259170033969
44,82.24404099746607
45,82.86816699546762
46,82.03700000012759
47,83.89629199518822
48,83.12866699998267
49,81.9019579939777
50,82.4287919967901
51,83.19370899698697
52,82.99949999491218
53,82.86374999443069
54,82.14762499846984
55,81.91850000002887
56,81.29695800016634
57,84.06854201166425
58,82.31029199669138
59,83.1002500053728
60,83.09116600139532
61,82.60962499480229
62,83.71137500216719
63,81.87354200344998
64,81.52337500359863
65,82.14679200318642
66,81.58012499916367
67,82.82999999937601
68,82.36462499189656
69,82.93720800429583
70,82.35045899346005
71,82.71224999043625
72,82.51762499276083
73,83.32641699234955
74,83.87687501090113
75,84.42275000561494
76,83.05224998912308
77,83.24808299948927
78,82.75133300048765
79,81.4820000086911
80,81.56062501075212
81,82.9766670067329
82,82.06620799319353
83,82.1658750064671
84,83.44149999902584
85,84.43441700364929
86,83.20324998931028
87,81.82204200420529
88,81.77262500976212
89,82.80291699338704
90,86.30954199179541
91,81.57987501181196
92,82.47074999962933
93,84.32124998944346
94,83.18129199324176
95,82.16512500075623
96,82.31320801132824
97,82.47704101086129
98,82.88241700211074
99,82.51624999684282
