iteration,latency_ms
0,83.83874999708496
1,79.83312499709427
2,79.77841699903365
3,79.66162500088103
4,81.02212499943562
5,80.74225000746083
6,80.01975000661332
7,80.0202079990413
8,79.7562499938067
9,82.0751669962192
10,80.40391599934082
11,84.12820799276233
12,78.81441700737923
13,80.33041599264834
14,81.08800000627525
15,79.84533399576321
16,82.29929099616129
17,80.26100001006853
18,80.21566599200014
19,81.68854100222234
20,81.1616670107469
21,82.49029199942015
22,87.46279100887477
23,81.42783300718293
24,83.57854098721873
25,81.37341600377113
26,79.94379199226387
27,80.37779199366923
28,80.5733750021318
29,81.56775000679772
30,81.34195899765473
31,83.79704199614935
32,81.68416700209491
33,86.22908299730625
34,80.69970800715964
35,79.93258300120942
36,80.32858300430235
37,80.26691700797528
38,80.02049999777228
39,80.33324999269098
40,80.57274999737274
41,81.00262501102407
42,81.02912499452941
43,80.04091600014362
44,80.58583400270436
45,80.63750001019798
46,80.54179199098144
47,80.20558299904224
48,80.02645800297614
49,80.12662500550505
50,80.78233299602289
51,82.7597499883268
52,82.4737500079209
53,79.83179199800361
54,81.29458299663384
55,81.14483300596476
56,81.05483400868252
57,80.54479201382492
58,81.6980829986278
59,80.21395800460596
60,80.72804199764505
61,85.65724999061786
62,80.58387499477249
63,79.49779200134799
64,81.16916699509602
65,80.48258299822919
66,80.2916670072591
67,82.8984169929754
68,81.42745800432749
69,83.2788330008043
70,93.82241599087138
71,83.36683300149161
72,81.2608749984065
73,81.72062500671018
74,80.29608298966195
75,79.6384580025915
76,81.86912498786114
77,81.60487499844749
78,80.69962500303518
79,80.1530000026105
80,81.12845799769275
81,81.11941700917669
82,80.8182499895338
83,80.59724999475293
84,80.7612920034444
85,80.5575830017915
86,80.51149999664631
87,80.57720800570678
88,81.51929199812002
89,80.75308299157768
90,80.5641249899054
91,80.57175000431016
92,80.38829198630992
93,81.43741700041573
94,80.80787499784492
95,80.46120899962261
96,80.09887499792967
97,80.64874999399763
98,82.35425000020768
99,80.77850000699982
